properties.nombre,properties.libres,timestamp
Txofre,0,2022-03-17 03:18:24.837176
Zuatzu,0,2022-03-17 03:18:24.837176
Arcco,0,2022-03-17 04:21:48.513785
Atotxa,93,2022-03-17 04:21:48.513785
Boulevard,150,2022-03-17 04:21:48.513785
Buen Pastor,175,2022-03-17 04:21:48.513785
Easo,101,2022-03-17 04:21:48.513785
Estación,237,2022-03-17 04:21:48.513785
Illumbe,0,2022-03-17 04:21:48.513785
Katalunia,212,2022-03-17 04:21:48.513785
Kontxa,381,2022-03-17 04:21:48.513785
Kursaal,0,2022-03-17 04:21:48.513785
Okendo,350,2022-03-17 04:21:48.513785
Ondarreta,0,2022-03-17 04:21:48.513785
Pio XII,401,2022-03-17 04:21:48.513785
San Martin,108,2022-03-17 04:21:48.513785
Txofre,0,2022-03-17 04:21:48.513785
Zuatzu,0,2022-03-17 04:21:48.513785
Arcco,0,2022-03-17 05:15:58.255713
Atotxa,93,2022-03-17 05:15:58.255713
Boulevard,150,2022-03-17 05:15:58.255713
Buen Pastor,175,2022-03-17 05:15:58.255713
Easo,101,2022-03-17 05:15:58.255713
Estación,237,2022-03-17 05:15:58.255713
Illumbe,0,2022-03-17 05:15:58.255713
Katalunia,212,2022-03-17 05:15:58.255713
Kontxa,381,2022-03-17 05:15:58.255713
Kursaal,0,2022-03-17 05:15:58.255713
Okendo,350,2022-03-17 05:15:58.255713
Ondarreta,0,2022-03-17 05:15:58.255713
Pio XII,401,2022-03-17 05:15:58.255713
San Martin,108,2022-03-17 05:15:58.255713
Txofre,0,2022-03-17 05:15:58.255713
Zuatzu,0,2022-03-17 05:15:58.255713
Arcco,0,2022-03-17 06:20:42.329157
Atotxa,169,2022-03-17 06:20:42.329157
Boulevard,339,2022-03-17 06:20:42.329157
Buen Pastor,329,2022-03-17 06:20:42.329157
Easo,153,2022-03-17 06:20:42.329157
Estación,301,2022-03-17 06:20:42.329157
Illumbe,0,2022-03-17 06:20:42.329157
Katalunia,360,2022-03-17 06:20:42.329157
Kontxa,552,2022-03-17 06:20:42.329157
Kursaal,0,2022-03-17 06:20:42.329157
Okendo,543,2022-03-17 06:20:42.329157
Ondarreta,0,2022-03-17 06:20:42.329157
Pio XII,445,2022-03-17 06:20:42.329157
San Martin,237,2022-03-17 06:20:42.329157
Txofre,0,2022-03-17 06:20:42.329157
Zuatzu,0,2022-03-17 06:20:42.329157
Arcco,0,2022-03-17 07:16:32.500893
Atotxa,163,2022-03-17 07:16:32.500893
Boulevard,334,2022-03-17 07:16:32.500893
Buen Pastor,329,2022-03-17 07:16:32.500893
Easo,153,2022-03-17 07:16:32.500893
Estación,299,2022-03-17 07:16:32.500893
Illumbe,0,2022-03-17 07:16:32.500893
Katalunia,360,2022-03-17 07:16:32.500893
Kontxa,538,2022-03-17 07:16:32.500893
Kursaal,0,2022-03-17 07:16:32.500893
Okendo,527,2022-03-17 07:16:32.500893
Ondarreta,0,2022-03-17 07:16:32.500893
Pio XII,437,2022-03-17 07:16:32.500893
San Martin,226,2022-03-17 07:16:32.500893
Txofre,0,2022-03-17 07:16:32.500893
Zuatzu,0,2022-03-17 07:16:32.500893
Arcco,0,2022-03-17 08:20:27.333212
Atotxa,124,2022-03-17 08:20:27.333212
Boulevard,279,2022-03-17 08:20:27.333212
Buen Pastor,284,2022-03-17 08:20:27.333212
Easo,134,2022-03-17 08:20:27.333212
Estación,289,2022-03-17 08:20:27.333212
Illumbe,0,2022-03-17 08:20:27.333212
Katalunia,309,2022-03-17 08:20:27.333212
Kontxa,476,2022-03-17 08:20:27.333212
Kursaal,0,2022-03-17 08:20:27.333212
Okendo,437,2022-03-17 08:20:27.333212
Ondarreta,0,2022-03-17 08:20:27.333212
Pio XII,383,2022-03-17 08:20:27.333212
San Martin,187,2022-03-17 08:20:27.333212
Txofre,0,2022-03-17 08:20:27.333212
Zuatzu,0,2022-03-17 08:20:27.333212
Arcco,0,2022-03-17 09:21:09.411012
Atotxa,67,2022-03-17 09:21:09.411012
Boulevard,200,2022-03-17 09:21:09.411012
Buen Pastor,167,2022-03-17 09:21:09.411012
Easo,71,2022-03-17 09:21:09.411012
Estación,271,2022-03-17 09:21:09.411012
Illumbe,0,2022-03-17 09:21:09.411012
Katalunia,224,2022-03-17 09:21:09.411012
Kontxa,383,2022-03-17 09:21:09.411012
Kursaal,0,2022-03-17 09:21:09.411012
Okendo,357,2022-03-17 09:21:09.411012
Ondarreta,0,2022-03-17 09:21:09.411012
Pio XII,331,2022-03-17 09:21:09.411012
San Martin,119,2022-03-17 09:21:09.411012
Txofre,0,2022-03-17 09:21:09.411012
Zuatzu,0,2022-03-17 09:21:09.411012
Arcco,0,2022-03-17 10:24:13.328000
Atotxa,53,2022-03-17 10:24:13.328000
Boulevard,173,2022-03-17 10:24:13.328000
Buen Pastor,151,2022-03-17 10:24:13.328000
Easo,56,2022-03-17 10:24:13.328000
Estación,251,2022-03-17 10:24:13.328000
Illumbe,0,2022-03-17 10:24:13.328000
Katalunia,189,2022-03-17 10:24:13.328000
Kontxa,355,2022-03-17 10:24:13.328000
Kursaal,0,2022-03-17 10:24:13.328000
Okendo,327,2022-03-17 10:24:13.328000
Ondarreta,0,2022-03-17 10:24:13.328000
Pio XII,350,2022-03-17 10:24:13.328000
San Martin,86,2022-03-17 10:24:13.328000
Txofre,0,2022-03-17 10:24:13.328000
Zuatzu,0,2022-03-17 10:24:13.328000
Arcco,0,2022-03-17 11:14:10.827349
Atotxa,59,2022-03-17 11:14:10.827349
Boulevard,149,2022-03-17 11:14:10.827349
Buen Pastor,133,2022-03-17 11:14:10.827349
Easo,60,2022-03-17 11:14:10.827349
Estación,238,2022-03-17 11:14:10.827349
Illumbe,0,2022-03-17 11:14:10.827349
Katalunia,173,2022-03-17 11:14:10.827349
Kontxa,368,2022-03-17 11:14:10.827349
Kursaal,0,2022-03-17 11:14:10.827349
Okendo,287,2022-03-17 11:14:10.827349
Ondarreta,0,2022-03-17 11:14:10.827349
Pio XII,351,2022-03-17 11:14:10.827349
San Martin,65,2022-03-17 11:14:10.827349
Txofre,0,2022-03-17 11:14:10.827349
Zuatzu,0,2022-03-17 11:14:10.827349
Arcco,0,2022-03-17 12:32:49.892160
Atotxa,81,2022-03-17 12:32:49.892160
Boulevard,144,2022-03-17 12:32:49.892160
Buen Pastor,191,2022-03-17 12:32:49.892160
Easo,77,2022-03-17 12:32:49.892160
Estación,256,2022-03-17 12:32:49.892160
Illumbe,0,2022-03-17 12:32:49.892160
Katalunia,214,2022-03-17 12:32:49.892160
Kontxa,372,2022-03-17 12:32:49.892160
Kursaal,0,2022-03-17 12:32:49.892160
Okendo,307,2022-03-17 12:32:49.892160
Ondarreta,0,2022-03-17 12:32:49.892160
Pio XII,365,2022-03-17 12:32:49.892160
San Martin,88,2022-03-17 12:32:49.892160
Txofre,0,2022-03-17 12:32:49.892160
Zuatzu,0,2022-03-17 12:32:49.892160
Arcco,0,2022-03-17 13:28:12.274217
Atotxa,113,2022-03-17 13:28:12.274217
Boulevard,180,2022-03-17 13:28:12.274217
Buen Pastor,198,2022-03-17 13:28:12.274217
Easo,98,2022-03-17 13:28:12.274217
Estación,270,2022-03-17 13:28:12.274217
Illumbe,0,2022-03-17 13:28:12.274217
Katalunia,255,2022-03-17 13:28:12.274217
Kontxa,411,2022-03-17 13:28:12.274217
Kursaal,0,2022-03-17 13:28:12.274217
Okendo,366,2022-03-17 13:28:12.274217
Ondarreta,0,2022-03-17 13:28:12.274217
Pio XII,411,2022-03-17 13:28:12.274217
San Martin,107,2022-03-17 13:28:12.274217
Txofre,0,2022-03-17 13:28:12.274217
Zuatzu,0,2022-03-17 13:28:12.274217
Arcco,0,2022-03-17 16:24:23.149910
Atotxa,100,2022-03-17 16:24:23.149910
Boulevard,178,2022-03-17 16:24:23.149910
Buen Pastor,158,2022-03-17 16:24:23.149910
Easo,65,2022-03-17 16:24:23.149910
Estación,244,2022-03-17 16:24:23.149910
Illumbe,0,2022-03-17 16:24:23.149910
Katalunia,193,2022-03-17 16:24:23.149910
Kontxa,428,2022-03-17 16:24:23.149910
Kursaal,0,2022-03-17 16:24:23.149910
Okendo,370,2022-03-17 16:24:23.149910
Ondarreta,0,2022-03-17 16:24:23.149910
Pio XII,406,2022-03-17 16:24:23.149910
San Martin,118,2022-03-17 16:24:23.149910
Txofre,0,2022-03-17 16:24:23.149910
Zuatzu,0,2022-03-17 16:24:23.149910
Arcco,0,2022-03-17 17:18:22.872328
Atotxa,76,2022-03-17 17:18:22.872328
Boulevard,198,2022-03-17 17:18:22.872328
Buen Pastor,121,2022-03-17 17:18:22.872328
Easo,65,2022-03-17 17:18:22.872328
Estación,239,2022-03-17 17:18:22.872328
Illumbe,0,2022-03-17 17:18:22.872328
Katalunia,163,2022-03-17 17:18:22.872328
Kontxa,430,2022-03-17 17:18:22.872328
Kursaal,0,2022-03-17 17:18:22.872328
Okendo,358,2022-03-17 17:18:22.872328
Ondarreta,0,2022-03-17 17:18:22.872328
Pio XII,412,2022-03-17 17:18:22.872328
San Martin,116,2022-03-17 17:18:22.872328
Txofre,0,2022-03-17 17:18:22.872328
Zuatzu,0,2022-03-17 17:18:22.872328
Arcco,0,2022-03-17 18:22:48.142129
Atotxa,83,2022-03-17 18:22:48.142129
Boulevard,199,2022-03-17 18:22:48.142129
Buen Pastor,173,2022-03-17 18:22:48.142129
Easo,74,2022-03-17 18:22:48.142129
Estación,250,2022-03-17 18:22:48.142129
Illumbe,0,2022-03-17 18:22:48.142129
Katalunia,171,2022-03-17 18:22:48.142129
Kontxa,474,2022-03-17 18:22:48.142129
Kursaal,0,2022-03-17 18:22:48.142129
Okendo,365,2022-03-17 18:22:48.142129
Ondarreta,0,2022-03-17 18:22:48.142129
Pio XII,420,2022-03-17 18:22:48.142129
San Martin,145,2022-03-17 18:22:48.142129
Txofre,0,2022-03-17 18:22:48.142129
Zuatzu,0,2022-03-17 18:22:48.142129
Arcco,0,2022-03-17 19:14:53.146320
Atotxa,100,2022-03-17 19:14:53.146320
Boulevard,224,2022-03-17 19:14:53.146320
Buen Pastor,226,2022-03-17 19:14:53.146320
Easo,88,2022-03-17 19:14:53.146320
Estación,256,2022-03-17 19:14:53.146320
Illumbe,0,2022-03-17 19:14:53.146320
Katalunia,188,2022-03-17 19:14:53.146320
Kontxa,495,2022-03-17 19:14:53.146320
Kursaal,0,2022-03-17 19:14:53.146320
Okendo,394,2022-03-17 19:14:53.146320
Ondarreta,0,2022-03-17 19:14:53.146320
Pio XII,441,2022-03-17 19:14:53.146320
San Martin,182,2022-03-17 19:14:53.146320
Txofre,0,2022-03-17 19:14:53.146320
Zuatzu,0,2022-03-17 19:14:53.146320
Arcco,0,2022-03-17 20:18:02.539944
Atotxa,148,2022-03-17 20:18:02.539944
Boulevard,234,2022-03-17 20:18:02.539944
Buen Pastor,264,2022-03-17 20:18:02.539944
Easo,120,2022-03-17 20:18:02.539944
Estación,290,2022-03-17 20:18:02.539944
Illumbe,0,2022-03-17 20:18:02.539944
Katalunia,248,2022-03-17 20:18:02.539944
Kontxa,521,2022-03-17 20:18:02.539944
Kursaal,0,2022-03-17 20:18:02.539944
Okendo,451,2022-03-17 20:18:02.539944
Ondarreta,0,2022-03-17 20:18:02.539944
Pio XII,463,2022-03-17 20:18:02.539944
San Martin,220,2022-03-17 20:18:02.539944
Txofre,0,2022-03-17 20:18:02.539944
Zuatzu,0,2022-03-17 20:18:02.539944
Arcco,0,2022-03-17 21:14:45.425846
Atotxa,157,2022-03-17 21:14:45.425846
Boulevard,257,2022-03-17 21:14:45.425846
Buen Pastor,287,2022-03-17 21:14:45.425846
Easo,120,2022-03-17 21:14:45.425846
Estación,296,2022-03-17 21:14:45.425846
Illumbe,0,2022-03-17 21:14:45.425846
Katalunia,295,2022-03-17 21:14:45.425846
Kontxa,515,2022-03-17 21:14:45.425846
Kursaal,0,2022-03-17 21:14:45.425846
Okendo,471,2022-03-17 21:14:45.425846
Ondarreta,0,2022-03-17 21:14:45.425846
Pio XII,468,2022-03-17 21:14:45.425846
San Martin,231,2022-03-17 21:14:45.425846
Txofre,0,2022-03-17 21:14:45.425846
Zuatzu,0,2022-03-17 21:14:45.425846
Arcco,0,2022-03-17 22:17:23.281032
Atotxa,160,2022-03-17 22:17:23.281032
Boulevard,277,2022-03-17 22:17:23.281032
Buen Pastor,305,2022-03-17 22:17:23.281032
Easo,129,2022-03-17 22:17:23.281032
Estación,297,2022-03-17 22:17:23.281032
Illumbe,0,2022-03-17 22:17:23.281032
Katalunia,320,2022-03-17 22:17:23.281032
Kontxa,523,2022-03-17 22:17:23.281032
Kursaal,0,2022-03-17 22:17:23.281032
Okendo,511,2022-03-17 22:17:23.281032
Ondarreta,0,2022-03-17 22:17:23.281032
Pio XII,468,2022-03-17 22:17:23.281032
San Martin,236,2022-03-17 22:17:23.281032
Txofre,0,2022-03-17 22:17:23.281032
Zuatzu,0,2022-03-17 22:17:23.281032
Arcco,0,2022-03-17 23:17:03.625957
Atotxa,168,2022-03-17 23:17:03.625957
Boulevard,310,2022-03-17 23:17:03.625957
Buen Pastor,320,2022-03-17 23:17:03.625957
Easo,133,2022-03-17 23:17:03.625957
Estación,312,2022-03-17 23:17:03.625957
Illumbe,0,2022-03-17 23:17:03.625957
Katalunia,340,2022-03-17 23:17:03.625957
Kontxa,532,2022-03-17 23:17:03.625957
Kursaal,0,2022-03-17 23:17:03.625957
Okendo,528,2022-03-17 23:17:03.625957
Ondarreta,0,2022-03-17 23:17:03.625957
Pio XII,460,2022-03-17 23:17:03.625957
San Martin,242,2022-03-17 23:17:03.625957
Txofre,0,2022-03-17 23:17:03.625957
Zuatzu,0,2022-03-17 23:17:03.625957
Arcco,0,2022-03-18 01:08:32.575690
Atotxa,167,2022-03-18 01:08:32.575690
Boulevard,326,2022-03-18 01:08:32.575690
Buen Pastor,323,2022-03-18 01:08:32.575690
Easo,131,2022-03-18 01:08:32.575690
Estación,313,2022-03-18 01:08:32.575690
Illumbe,0,2022-03-18 01:08:32.575690
Katalunia,344,2022-03-18 01:08:32.575690
Kontxa,533,2022-03-18 01:08:32.575690
Kursaal,0,2022-03-18 01:08:32.575690
Okendo,531,2022-03-18 01:08:32.575690
Ondarreta,0,2022-03-18 01:08:32.575690
Pio XII,464,2022-03-18 01:08:32.575690
San Martin,242,2022-03-18 01:08:32.575690
Txofre,0,2022-03-18 01:08:32.575690
Zuatzu,0,2022-03-18 01:08:32.575690
Arcco,0,2022-03-18 02:43:40.267656
Atotxa,167,2022-03-18 02:43:40.267656
Boulevard,331,2022-03-18 02:43:40.267656
Buen Pastor,324,2022-03-18 02:43:40.267656
Easo,132,2022-03-18 02:43:40.267656
Estación,313,2022-03-18 02:43:40.267656
Illumbe,0,2022-03-18 02:43:40.267656
Katalunia,346,2022-03-18 02:43:40.267656
Kontxa,535,2022-03-18 02:43:40.267656
Kursaal,0,2022-03-18 02:43:40.267656
Okendo,532,2022-03-18 02:43:40.267656
Ondarreta,0,2022-03-18 02:43:40.267656
Pio XII,463,2022-03-18 02:43:40.267656
San Martin,243,2022-03-18 02:43:40.267656
Txofre,0,2022-03-18 02:43:40.267656
Zuatzu,0,2022-03-18 02:43:40.267656
Arcco,0,2022-03-18 03:19:52.695745
Atotxa,167,2022-03-18 03:19:52.695745
Boulevard,331,2022-03-18 03:19:52.695745
Buen Pastor,324,2022-03-18 03:19:52.695745
Easo,132,2022-03-18 03:19:52.695745
Estación,313,2022-03-18 03:19:52.695745
Illumbe,0,2022-03-18 03:19:52.695745
Katalunia,346,2022-03-18 03:19:52.695745
Kontxa,536,2022-03-18 03:19:52.695745
Kursaal,0,2022-03-18 03:19:52.695745
Okendo,532,2022-03-18 03:19:52.695745
Ondarreta,0,2022-03-18 03:19:52.695745
Pio XII,462,2022-03-18 03:19:52.695745
San Martin,243,2022-03-18 03:19:52.695745
Txofre,0,2022-03-18 03:19:52.695745
Zuatzu,0,2022-03-18 03:19:52.695745
Arcco,0,2022-03-18 04:21:44.953558
Atotxa,167,2022-03-18 04:21:44.953558
Boulevard,331,2022-03-18 04:21:44.953558
Buen Pastor,325,2022-03-18 04:21:44.953558
Easo,133,2022-03-18 04:21:44.953558
Estación,312,2022-03-18 04:21:44.953558
Illumbe,0,2022-03-18 04:21:44.953558
Katalunia,347,2022-03-18 04:21:44.953558
Kontxa,537,2022-03-18 04:21:44.953558
Kursaal,0,2022-03-18 04:21:44.953558
Okendo,533,2022-03-18 04:21:44.953558
Ondarreta,0,2022-03-18 04:21:44.953558
Pio XII,461,2022-03-18 04:21:44.953558
San Martin,243,2022-03-18 04:21:44.953558
Txofre,0,2022-03-18 04:21:44.953558
Zuatzu,0,2022-03-18 04:21:44.953558
Arcco,0,2022-03-18 05:15:41.932975
Atotxa,168,2022-03-18 05:15:41.932975
Boulevard,335,2022-03-18 05:15:41.932975
Buen Pastor,325,2022-03-18 05:15:41.932975
Easo,132,2022-03-18 05:15:41.932975
Estación,311,2022-03-18 05:15:41.932975
Illumbe,0,2022-03-18 05:15:41.932975
Katalunia,348,2022-03-18 05:15:41.932975
Kontxa,545,2022-03-18 05:15:41.932975
Kursaal,0,2022-03-18 05:15:41.932975
Okendo,534,2022-03-18 05:15:41.932975
Ondarreta,0,2022-03-18 05:15:41.932975
Pio XII,463,2022-03-18 05:15:41.932975
San Martin,240,2022-03-18 05:15:41.932975
Txofre,0,2022-03-18 05:15:41.932975
Zuatzu,0,2022-03-18 05:15:41.932975
Arcco,0,2022-03-18 06:20:38.991147
Atotxa,167,2022-03-18 06:20:38.991147
Boulevard,337,2022-03-18 06:20:38.991147
Buen Pastor,323,2022-03-18 06:20:38.991147
Easo,141,2022-03-18 06:20:38.991147
Estación,306,2022-03-18 06:20:38.991147
Illumbe,0,2022-03-18 06:20:38.991147
Katalunia,351,2022-03-18 06:20:38.991147
Kontxa,544,2022-03-18 06:20:38.991147
Kursaal,0,2022-03-18 06:20:38.991147
Okendo,533,2022-03-18 06:20:38.991147
Ondarreta,0,2022-03-18 06:20:38.991147
Pio XII,461,2022-03-18 06:20:38.991147
San Martin,235,2022-03-18 06:20:38.991147
Txofre,0,2022-03-18 06:20:38.991147
Zuatzu,0,2022-03-18 06:20:38.991147
Arcco,0,2022-03-18 07:16:27.817299
Atotxa,156,2022-03-18 07:16:27.817299
Boulevard,331,2022-03-18 07:16:27.817299
Buen Pastor,318,2022-03-18 07:16:27.817299
Easo,143,2022-03-18 07:16:27.817299
Estación,304,2022-03-18 07:16:27.817299
Illumbe,0,2022-03-18 07:16:27.817299
Katalunia,342,2022-03-18 07:16:27.817299
Kontxa,534,2022-03-18 07:16:27.817299
Kursaal,0,2022-03-18 07:16:27.817299
Okendo,514,2022-03-18 07:16:27.817299
Ondarreta,0,2022-03-18 07:16:27.817299
Pio XII,458,2022-03-18 07:16:27.817299
San Martin,211,2022-03-18 07:16:27.817299
Txofre,0,2022-03-18 07:16:27.817299
Zuatzu,0,2022-03-18 07:16:27.817299
Arcco,0,2022-03-18 08:20:08.056431
Atotxa,121,2022-03-18 08:20:08.056431
Boulevard,273,2022-03-18 08:20:08.056431
Buen Pastor,279,2022-03-18 08:20:08.056431
Easo,130,2022-03-18 08:20:08.056431
Estación,281,2022-03-18 08:20:08.056431
Illumbe,0,2022-03-18 08:20:08.056431
Katalunia,308,2022-03-18 08:20:08.056431
Kontxa,477,2022-03-18 08:20:08.056431
Kursaal,0,2022-03-18 08:20:08.056431
Okendo,436,2022-03-18 08:20:08.056431
Ondarreta,0,2022-03-18 08:20:08.056431
Pio XII,429,2022-03-18 08:20:08.056431
San Martin,156,2022-03-18 08:20:08.056431
Txofre,0,2022-03-18 08:20:08.056431
Zuatzu,0,2022-03-18 08:20:08.056431
Arcco,0,2022-03-18 09:19:34.211911
Atotxa,71,2022-03-18 09:19:34.211911
Boulevard,232,2022-03-18 09:19:34.211911
Buen Pastor,207,2022-03-18 09:19:34.211911
Easo,98,2022-03-18 09:19:34.211911
Estación,249,2022-03-18 09:19:34.211911
Illumbe,0,2022-03-18 09:19:34.211911
Katalunia,230,2022-03-18 09:19:34.211911
Kontxa,428,2022-03-18 09:19:34.211911
Kursaal,0,2022-03-18 09:19:34.211911
Okendo,361,2022-03-18 09:19:34.211911
Ondarreta,0,2022-03-18 09:19:34.211911
Pio XII,414,2022-03-18 09:19:34.211911
San Martin,103,2022-03-18 09:19:34.211911
Txofre,0,2022-03-18 09:19:34.211911
Zuatzu,0,2022-03-18 09:19:34.211911
Arcco,0,2022-03-18 10:23:54.833961
Atotxa,64,2022-03-18 10:23:54.833961
Boulevard,183,2022-03-18 10:23:54.833961
Buen Pastor,131,2022-03-18 10:23:54.833961
Easo,84,2022-03-18 10:23:54.833961
Estación,243,2022-03-18 10:23:54.833961
Illumbe,0,2022-03-18 10:23:54.833961
Katalunia,195,2022-03-18 10:23:54.833961
Kontxa,393,2022-03-18 10:23:54.833961
Kursaal,0,2022-03-18 10:23:54.833961
Okendo,317,2022-03-18 10:23:54.833961
Ondarreta,0,2022-03-18 10:23:54.833961
Pio XII,403,2022-03-18 10:23:54.833961
San Martin,61,2022-03-18 10:23:54.833961
Txofre,0,2022-03-18 10:23:54.833961
Zuatzu,0,2022-03-18 10:23:54.833961
Arcco,0,2022-03-18 11:17:06.346813
Atotxa,63,2022-03-18 11:17:06.346813
Boulevard,146,2022-03-18 11:17:06.346813
Buen Pastor,110,2022-03-18 11:17:06.346813
Easo,91,2022-03-18 11:17:06.346813
Estación,242,2022-03-18 11:17:06.346813
Illumbe,0,2022-03-18 11:17:06.346813
Katalunia,188,2022-03-18 11:17:06.346813
Kontxa,372,2022-03-18 11:17:06.346813
Kursaal,0,2022-03-18 11:17:06.346813
Okendo,312,2022-03-18 11:17:06.346813
Ondarreta,0,2022-03-18 11:17:06.346813
Pio XII,404,2022-03-18 11:17:06.346813
San Martin,61,2022-03-18 11:17:06.346813
Txofre,0,2022-03-18 11:17:06.346813
Zuatzu,0,2022-03-18 11:17:06.346813
Arcco,0,2022-03-18 12:28:07.821671
Atotxa,63,2022-03-18 12:28:07.821671
Boulevard,156,2022-03-18 12:28:07.821671
Buen Pastor,115,2022-03-18 12:28:07.821671
Easo,91,2022-03-18 12:28:07.821671
Estación,228,2022-03-18 12:28:07.821671
Illumbe,0,2022-03-18 12:28:07.821671
Katalunia,193,2022-03-18 12:28:07.821671
Kontxa,341,2022-03-18 12:28:07.821671
Kursaal,0,2022-03-18 12:28:07.821671
Okendo,295,2022-03-18 12:28:07.821671
Ondarreta,0,2022-03-18 12:28:07.821671
Pio XII,410,2022-03-18 12:28:07.821671
San Martin,69,2022-03-18 12:28:07.821671
Txofre,0,2022-03-18 12:28:07.821671
Zuatzu,0,2022-03-18 12:28:07.821671
Arcco,0,2022-03-18 13:23:33.750880
Atotxa,90,2022-03-18 13:23:33.750880
Boulevard,200,2022-03-18 13:23:33.750880
Buen Pastor,192,2022-03-18 13:23:33.750880
Easo,108,2022-03-18 13:23:33.750880
Estación,244,2022-03-18 13:23:33.750880
Illumbe,0,2022-03-18 13:23:33.750880
Katalunia,234,2022-03-18 13:23:33.750880
Kontxa,368,2022-03-18 13:23:33.750880
Kursaal,0,2022-03-18 13:23:33.750880
Okendo,337,2022-03-18 13:23:33.750880
Ondarreta,0,2022-03-18 13:23:33.750880
Pio XII,430,2022-03-18 13:23:33.750880
San Martin,111,2022-03-18 13:23:33.750880
Txofre,0,2022-03-18 13:23:33.750880
Zuatzu,0,2022-03-18 13:23:33.750880
Arcco,0,2022-03-18 14:20:06.278221
Atotxa,129,2022-03-18 14:20:06.278221
Boulevard,205,2022-03-18 14:20:06.278221
Buen Pastor,191,2022-03-18 14:20:06.278221
Easo,101,2022-03-18 14:20:06.278221
Estación,244,2022-03-18 14:20:06.278221
Illumbe,0,2022-03-18 14:20:06.278221
Katalunia,242,2022-03-18 14:20:06.278221
Kontxa,387,2022-03-18 14:20:06.278221
Kursaal,0,2022-03-18 14:20:06.278221
Okendo,368,2022-03-18 14:20:06.278221
Ondarreta,0,2022-03-18 14:20:06.278221
Pio XII,437,2022-03-18 14:20:06.278221
San Martin,142,2022-03-18 14:20:06.278221
Txofre,0,2022-03-18 14:20:06.278221
Zuatzu,0,2022-03-18 14:20:06.278221
Arcco,0,2022-03-18 15:22:07.526935
Atotxa,140,2022-03-18 15:22:07.526935
Boulevard,204,2022-03-18 15:22:07.526935
Buen Pastor,164,2022-03-18 15:22:07.526935
Easo,87,2022-03-18 15:22:07.526935
Estación,238,2022-03-18 15:22:07.526935
Illumbe,0,2022-03-18 15:22:07.526935
Katalunia,233,2022-03-18 15:22:07.526935
Kontxa,391,2022-03-18 15:22:07.526935
Kursaal,0,2022-03-18 15:22:07.526935
Okendo,393,2022-03-18 15:22:07.526935
Ondarreta,0,2022-03-18 15:22:07.526935
Pio XII,436,2022-03-18 15:22:07.526935
San Martin,133,2022-03-18 15:22:07.526935
Txofre,0,2022-03-18 15:22:07.526935
Zuatzu,0,2022-03-18 15:22:07.526935
Arcco,0,2022-03-18 16:28:55.637424
Atotxa,119,2022-03-18 16:28:55.637424
Boulevard,199,2022-03-18 16:28:55.637424
Buen Pastor,116,2022-03-18 16:28:55.637424
Easo,56,2022-03-18 16:28:55.637424
Estación,214,2022-03-18 16:28:55.637424
Illumbe,0,2022-03-18 16:28:55.637424
Katalunia,196,2022-03-18 16:28:55.637424
Kontxa,383,2022-03-18 16:28:55.637424
Kursaal,0,2022-03-18 16:28:55.637424
Okendo,383,2022-03-18 16:28:55.637424
Ondarreta,0,2022-03-18 16:28:55.637424
Pio XII,428,2022-03-18 16:28:55.637424
San Martin,123,2022-03-18 16:28:55.637424
Txofre,0,2022-03-18 16:28:55.637424
Zuatzu,0,2022-03-18 16:28:55.637424
Arcco,0,2022-03-18 17:19:01.934156
Atotxa,117,2022-03-18 17:19:01.934156
Boulevard,193,2022-03-18 17:19:01.934156
Buen Pastor,88,2022-03-18 17:19:01.934156
Easo,43,2022-03-18 17:19:01.934156
Estación,194,2022-03-18 17:19:01.934156
Illumbe,0,2022-03-18 17:19:01.934156
Katalunia,177,2022-03-18 17:19:01.934156
Kontxa,379,2022-03-18 17:19:01.934156
Kursaal,0,2022-03-18 17:19:01.934156
Okendo,362,2022-03-18 17:19:01.934156
Ondarreta,0,2022-03-18 17:19:01.934156
Pio XII,424,2022-03-18 17:19:01.934156
San Martin,95,2022-03-18 17:19:01.934156
Txofre,0,2022-03-18 17:19:01.934156
Zuatzu,0,2022-03-18 17:19:01.934156
Arcco,0,2022-03-18 18:20:16.976288
Atotxa,127,2022-03-18 18:20:16.976288
Boulevard,181,2022-03-18 18:20:16.976288
Buen Pastor,91,2022-03-18 18:20:16.976288
Easo,46,2022-03-18 18:20:16.976288
Estación,192,2022-03-18 18:20:16.976288
Illumbe,0,2022-03-18 18:20:16.976288
Katalunia,181,2022-03-18 18:20:16.976288
Kontxa,380,2022-03-18 18:20:16.976288
Kursaal,0,2022-03-18 18:20:16.976288
Okendo,375,2022-03-18 18:20:16.976288
Ondarreta,0,2022-03-18 18:20:16.976288
Pio XII,432,2022-03-18 18:20:16.976288
San Martin,96,2022-03-18 18:20:16.976288
Txofre,0,2022-03-18 18:20:16.976288
Zuatzu,0,2022-03-18 18:20:16.976288
Arcco,0,2022-03-18 19:13:34.261238
Atotxa,131,2022-03-18 19:13:34.261238
Boulevard,167,2022-03-18 19:13:34.261238
